,obsid,fitsname,snrg,snrr,teff,teff_err,logg,logg_err,feh,feh_err,rv,rv_err,ra_obs,dec_obs,gaia_source_id,gaia_g_mean_mag,figname,R_mean,R_mean_err,V_mean,V_mean_err,H_mean_tri,H_mean_tri_err,K_mean_tri,K_mean_tri_err,S_tri,S_tri_err,S_MWL,S_MWL_err,H_mean_rec,H_mean_rec_err,K_mean_rec,K_mean_rec_err,S_rec,S_rec_err,condition_tag
2111,5015220,spec-55880-B8004_2_sp15-220.fits,114.15,250.76,6564.29,54.76,4.104,0.075,0.443,0.043,-27.23,8.21,41.279379,55.398727,4.544164090247859e+17,11.830255,CaIIHK_obsid-005015220_spec-55880-B8004_2_sp15-220.png,9672.456829,40.161101,7299.091952,43.928234,2067.790759,86.975544,3587.1538,102.551589,0.333201,0.008009,0.261496,0.006285,2046.68892,111.113788,3549.956244,130.65881,0.329766,0.010172, 
2112,5016150,spec-55880-B8004_2_sp16-150.fits,83.02,123.59,6498.74,25.11,4.043,0.035,0.118,0.021,-35.74,3.41,40.370446,56.197533,4.546975017488883e+17,11.716722,CaIIHK_obsid-005016150_spec-55880-B8004_2_sp16-150.png,7889.167081,37.236958,6513.411195,41.743902,1916.844635,88.372241,1769.802543,91.419674,0.255971,0.008884,0.200886,0.006972,1885.133185,112.803976,1738.263681,116.730571,0.25158,0.011313, 
2113,5016199,spec-55880-B8004_2_sp16-199.fits,112.75,165.89,6380.32,23.19,4.197,0.032,-0.447,0.018,-67.9,3.46,39.413562,55.654116,4.5428288709069965e+17,11.437109,CaIIHK_obsid-005016199_spec-55880-B8004_2_sp16-199.png,10994.795521,37.265013,9454.445625,41.955998,3044.20807,89.871596,2696.990422,91.523665,0.280754,0.00632,0.220335,0.00496,2989.89929,114.568168,2645.605421,116.811985,0.275585,0.008037, 
2114,5102174,spec-55880-B8004_3_sp02-174.fits,51.27,82.19,6280.6,24.77,4.203,0.035,-0.002,0.021,-9.37,3.35,38.607225,52.780034,4.522713606246903e+17,12.423313,CaIIHK_obsid-005102174_spec-55880-B8004_3_sp02-174.png,3022.453713,23.72861,2486.056715,24.608614,680.064399,48.876418,616.235603,55.499956,0.235327,0.013505,0.184684,0.010598,663.256764,62.323487,608.877176,70.796102,0.23094,0.017183, 
2115,5102192,spec-55880-B8004_3_sp02-192.fits,96.13,156.33,6593.55,24.01,4.026,0.033,0.037,0.02,-52.02,3.39,38.956261,52.809094,4.5224600743756134e+17,12.021855,CaIIHK_obsid-005102192_spec-55880-B8004_3_sp02-192.png,6635.970668,25.501347,5505.723757,26.553872,1549.68825,51.681937,1355.074493,55.057293,0.239239,0.006262,0.187755,0.004914,1523.63384,65.97258,1329.727384,70.110449,0.235005,0.007961, 
2116,5102225,spec-55880-B8004_3_sp02-225.fits,59.06,94.29,6407.33,30.15,4.178,0.043,-0.014,0.026,-10.77,4.03,39.490107,52.218331,4.514564550077395e+17,12.511783,CaIIHK_obsid-005102225_spec-55880-B8004_3_sp02-225.png,4001.996486,25.322046,3406.259613,26.843552,924.917224,52.598214,741.456054,56.82958,0.224935,0.010512,0.176529,0.00825,899.844632,67.061067,717.153116,72.56513,0.21827,0.013382, 
2117,5103009,spec-55880-B8004_3_sp03-009.fits,61.46,91.55,6117.2,26.22,4.373,0.037,-0.022,0.022,-27.13,3.5,40.498973,53.652324,4.5312846859832934e+17,13.091441,CaIIHK_obsid-005103009_spec-55880-B8004_3_sp03-009.png,2876.419991,19.540844,2345.56099,20.730143,691.812288,42.678144,704.027071,43.490653,0.267301,0.011759,0.209778,0.009229,682.800379,54.415399,710.365123,55.429036,0.266789,0.014946, 
2118,5103015,spec-55880-B8004_3_sp03-015.fits,62.77,92.54,6762.66,22.75,4.166,0.032,0.065,0.019,-15.55,3.04,40.269594,53.579776,4.537851862787528e+17,13.102814,CaIIHK_obsid-005103015_spec-55880-B8004_3_sp03-015.png,3347.279392,20.358098,2808.18573,21.656403,938.581249,45.372157,858.397105,46.446124,0.291932,0.010642,0.229108,0.008352,926.157877,57.753899,848.4856,59.160087,0.288304,0.013503, 
2119,5103055,spec-55880-B8004_3_sp03-055.fits,64.52,97.24,6553.86,24.99,4.058,0.035,-0.221,0.021,-55.14,3.33,39.782325,54.230881,4.5395674445187494e+17,12.839709,CaIIHK_obsid-005103055_spec-55880-B8004_3_sp03-055.png,3274.048725,20.71077,2740.812327,21.715995,923.756338,46.341637,774.296009,45.6726,0.282309,0.010909,0.221556,0.008561,909.004935,59.167799,760.848728,58.252435,0.277621,0.013874, 
2120,5103062,spec-55880-B8004_3_sp03-062.fits,67.75,99.35,5984.11,22.64,4.203,0.032,-0.451,0.019,38.21,3.02,39.155,54.342491,4.5406676433442995e+17,12.632675,CaIIHK_obsid-005103062_spec-55880-B8004_3_sp03-062.png,3255.057653,20.331498,2697.326188,21.64966,797.600867,44.893102,702.780164,48.085171,0.252064,0.011123,0.19782,0.008729,775.404909,57.326714,683.084741,61.569204,0.245026,0.014186, 
2121,5103067,spec-55880-B8004_3_sp03-067.fits,64.47,97.79,6218.99,25.42,3.975,0.036,-0.016,0.022,-33.29,3.39,39.536281,54.29088,4.539709350238111e+17,12.618383,CaIIHK_obsid-005103067_spec-55880-B8004_3_sp03-067.png,2979.906948,19.973206,2497.38006,21.125557,722.818937,43.118116,597.893667,45.878894,0.241125,0.011566,0.189235,0.009077,701.813001,55.092153,595.795639,58.636315,0.236907,0.014743, 
2122,5103070,spec-55880-B8004_3_sp03-070.fits,74.57,119.99,6537.31,24.0,4.025,0.034,-0.243,0.02,-6.12,3.21,39.247336,54.171664,4.5387554808764954e+17,12.194046,CaIIHK_obsid-005103070_spec-55880-B8004_3_sp03-070.png,3943.643915,22.330591,3314.817321,23.911189,1200.013414,50.027866,1042.199727,56.507345,0.30891,0.01049,0.242433,0.008233,1187.54329,63.890127,1041.491412,72.121885,0.307095,0.013346, 
2123,5103101,spec-55880-B8004_3_sp03-101.fits,98.42,166.79,5242.31,45.99,4.605,0.064,0.029,0.037,18.51,6.54,39.505338,54.755097,4.541740697978908e+17,11.515179,CaIIHK_obsid-005103101_spec-55880-B8004_3_sp03-101.png,4411.179873,24.446242,3001.795709,25.069792,1054.573141,53.585728,818.552976,53.483967,0.252682,0.010283,0.198305,0.00807,1041.424,68.301109,805.231041,68.171895,0.249111,0.013071, 
2124,5103119,spec-55880-B8004_3_sp03-119.fits,137.92,198.04,5780.72,29.03,4.348,0.039,-0.28,0.022,-2.94,4.67,39.507414,54.430494,4.539743366378537e+17,11.502688,CaIIHK_obsid-005103119_spec-55880-B8004_3_sp03-119.png,8767.666653,27.08548,6901.892171,28.172219,2356.389495,58.00348,1984.615978,56.666341,0.277034,0.005221,0.217417,0.004097,2335.177972,74.086037,1964.517023,72.375092,0.274398,0.006645, 
2125,5103138,spec-55880-B8004_3_sp03-138.fits,108.72,147.69,6041.79,26.86,4.125,0.037,-0.16,0.021,-42.0,3.96,41.0339,54.664221,4.543192740513367e+17,12.031758,CaIIHK_obsid-005103138_spec-55880-B8004_3_sp03-138.png,6111.569943,23.990779,4901.531586,25.073291,1521.920732,50.745333,1325.696979,53.699248,0.258566,0.006758,0.202923,0.005304,1507.337576,64.704452,1319.791749,68.714856,0.256706,0.008608, 
2126,5103190,spec-55880-B8004_3_sp03-190.fits,57.38,97.13,5618.44,29.62,4.332,0.042,0.347,0.025,-8.29,3.97,40.372824,53.951631,4.538930414979016e+17,12.89051,CaIIHK_obsid-005103190_spec-55880-B8004_3_sp03-190.png,2104.286174,19.056149,1421.708108,19.887499,482.34994,41.546646,369.897737,46.127806,0.241704,0.017707,0.189689,0.013897,476.281078,53.035509,361.090503,59.049961,0.237485,0.022586, 
2127,5103234,spec-55880-B8004_3_sp03-234.fits,124.78,189.51,5961.17,24.92,4.083,0.034,-0.189,0.019,-43.07,3.86,39.471942,53.737937,4.538453115178975e+17,11.746141,CaIIHK_obsid-005103234_spec-55880-B8004_3_sp03-234.png,7529.69597,25.60738,6076.00446,26.976741,1573.427388,51.353416,1330.041872,52.448799,0.213401,0.005426,0.167477,0.004259,1543.139872,65.595412,1302.507589,66.922436,0.209151,0.006911, 
2128,5103245,spec-55880-B8004_3_sp03-245.fits,52.45,79.13,6192.47,25.87,4.068,0.037,-0.073,0.022,-86.0,3.49,39.825697,53.454853,4.537793794831245e+17,13.024875,CaIIHK_obsid-005103245_spec-55880-B8004_3_sp03-245.png,2697.542589,21.130047,2176.321011,22.527027,504.864035,44.640522,442.394163,53.253687,0.194355,0.014311,0.15253,0.011231,488.830495,57.02377,428.589566,68.182115,0.188233,0.018276, 
2129,5104014,spec-55880-B8004_3_sp04-014.fits,87.59,172.01,6671.37,27.87,4.198,0.039,-0.004,0.023,-19.01,3.83,41.011763,54.269442,4.539241027016383e+17,12.371444,CaIIHK_obsid-005104014_spec-55880-B8004_3_sp04-014.png,4177.79122,18.149929,3371.381353,18.585886,1024.420055,39.320874,1016.634788,39.689977,0.270368,0.007459,0.212185,0.005854,1005.547754,50.13211,1011.119749,50.612946,0.267138,0.009481, 
2130,5104016,spec-55880-B8004_3_sp04-016.fits,65.08,134.25,5823.33,28.58,4.382,0.041,0.015,0.024,4.39,3.81,41.250616,54.273089,4.5317423146781914e+17,12.89237,CaIIHK_obsid-005104016_spec-55880-B8004_3_sp04-016.png,2230.327601,15.486582,1702.097537,15.611196,459.568534,32.152253,412.308386,31.931889,0.221715,0.01159,0.174002,0.009096,454.028472,40.961059,410.000148,40.727894,0.219719,0.01474, 
2131,5104061,spec-55880-B8004_3_sp04-061.fits,81.07,144.6,6114.02,26.44,4.255,0.037,-0.591,0.022,23.29,3.58,41.858534,54.241784,4.5353679972880384e+17,12.639406,CaIIHK_obsid-005104061_spec-55880-B8004_3_sp04-061.png,3909.252863,17.80251,3348.030824,18.655309,932.960619,39.141108,793.626464,39.850199,0.237911,0.007743,0.186712,0.006077,913.743013,50.017852,779.973306,50.846528,0.233382,0.009863, 
2132,5104144,spec-55880-B8004_3_sp04-144.fits,64.49,112.18,6491.18,30.44,4.129,0.043,0.273,0.026,-21.87,4.06,41.23636,53.659249,4.531409068239704e+17,12.913912,CaIIHK_obsid-005104144_spec-55880-B8004_3_sp04-144.png,2751.392713,17.130152,2136.723732,17.763069,692.118916,38.190037,623.084513,43.618483,0.269061,0.011938,0.211159,0.009369,691.733976,48.78638,613.180926,55.801473,0.266957,0.015223, 
2133,5104149,spec-55880-B8004_3_sp04-149.fits,68.58,127.36,6136.61,27.71,4.188,0.039,-0.294,0.023,61.9,3.7,41.500529,53.754994,4.5314241435065446e+17,12.819591,CaIIHK_obsid-005104149_spec-55880-B8004_3_sp04-149.png,2945.739929,17.265985,2381.851769,17.898948,896.156054,41.107951,801.362269,42.491058,0.318628,0.011196,0.250059,0.008787,883.749528,52.611419,794.15089,54.311674,0.314945,0.014269, 
2134,5104163,spec-55880-B8004_3_sp04-163.fits,62.91,115.67,6229.57,25.89,4.262,0.037,-0.379,0.022,-19.99,3.46,40.901346,53.946442,4.5316275961741504e+17,13.046536,CaIIHK_obsid-005104163_spec-55880-B8004_3_sp04-163.png,2586.25875,16.280342,2126.158202,16.989339,631.119873,38.421183,567.646237,38.239051,0.254385,0.011573,0.199641,0.009082,616.056997,49.057607,564.102885,48.890793,0.250436,0.01475, 
2135,5104180,spec-55880-B8004_3_sp04-180.fits,51.77,110.43,5822.69,30.28,3.988,0.043,0.173,0.026,-15.69,4.09,41.593852,53.868833,4.5314929060048294e+17,12.78726,CaIIHK_obsid-005104180_spec-55880-B8004_3_sp04-180.png,1515.784783,14.299539,1130.920668,14.443734,407.201981,32.887882,352.226749,34.002448,0.286934,0.018009,0.225185,0.014133,400.610573,41.991426,345.728443,43.430526,0.281988,0.022927, 
2136,5106015,spec-55880-B8004_3_sp06-015.fits,56.32,73.32,6214.28,30.83,4.137,0.044,0.075,0.027,1.45,4.14,44.06496,53.100871,4.41184783022273e+17,12.659104,CaIIHK_obsid-005106015_spec-55880-B8004_3_sp06-015.png,3072.707183,24.344486,2502.219449,29.002014,611.234674,59.336331,408.078322,67.529124,0.182839,0.016172,0.143492,0.012692,606.536954,75.548048,383.615965,86.326318,0.177608,0.020612, 
2137,5106109,spec-55880-B8004_3_sp06-109.fits,98.77,134.47,5804.45,37.72,3.981,0.052,0.182,0.03,-17.37,5.37,44.947038,52.888954,4.4121323288599424e+17,11.761655,CaIIHK_obsid-005106109_spec-55880-B8004_3_sp06-109.png,6590.718409,31.19345,5091.039602,35.380766,1361.810108,71.528587,1159.162914,80.008032,0.215804,0.009228,0.169363,0.007242,1339.046115,91.275562,1138.77356,102.312465,0.21211,0.011768, 
2138,5106120,spec-55880-B8004_3_sp06-120.fits,77.78,97.94,5757.21,30.19,4.22,0.042,-0.369,0.025,-2.02,4.06,45.03598,53.023631,4.4121580986631834e+17,12.135847,CaIIHK_obsid-005106120_spec-55880-B8004_3_sp06-120.png,5443.589391,31.243879,4545.736777,35.908093,1324.903167,75.208806,1180.031915,83.775588,0.250761,0.011333,0.196797,0.008894,1313.83937,95.930938,1158.972689,106.792712,0.247545,0.014419, 
2139,5106195,spec-55880-B8004_3_sp06-195.fits,75.82,106.04,6140.77,30.77,4.357,0.043,0.14,0.026,-27.7,4.13,44.931261,53.46443,4.412462182345545e+17,12.027436,CaIIHK_obsid-005106195_spec-55880-B8004_3_sp06-195.png,5370.711984,32.546605,4405.318883,37.412427,1525.501333,80.445535,1377.395973,88.489819,0.29694,0.012325,0.233039,0.009673,1524.377137,102.815679,1368.623487,113.111431,0.295928,0.015708, 
2140,5106207,spec-55880-B8004_3_sp06-207.fits,81.2,102.11,6038.9,25.08,4.355,0.035,-0.015,0.021,2.53,3.39,44.487168,53.180014,4.4118848957351616e+17,12.340667,CaIIHK_obsid-005106207_spec-55880-B8004_3_sp06-207.png,4585.952147,25.922133,3728.056454,30.394037,1028.20827,62.758034,882.667794,75.836815,0.229838,0.011891,0.180377,0.009332,1011.062311,79.973591,869.062355,97.126607,0.226139,0.015172, 
2141,5106242,spec-55880-B8004_3_sp06-242.fits,53.79,71.77,6640.35,28.51,3.935,0.041,-0.14,0.025,16.53,3.84,44.191397,53.430267,4.412073874296124e+17,12.740718,CaIIHK_obsid-005106242_spec-55880-B8004_3_sp06-242.png,3272.903255,26.68138,2735.704029,32.119381,693.851644,68.479483,731.660204,75.660011,0.237245,0.017064,0.18619,0.013391,675.290018,87.464831,711.498216,96.472712,0.2308,0.021731, 
2142,5107030,spec-55880-B8004_3_sp07-030.fits,58.51,80.85,6451.09,26.91,3.931,0.038,0.093,0.023,-10.26,3.6,42.538205,52.375255,4.5276325463720435e+17,12.76412,CaIIHK_obsid-005107030_spec-55880-B8004_3_sp07-030.png,3665.085495,27.845956,3099.286528,31.912865,861.27927,63.233775,899.905501,68.737491,0.260362,0.013903,0.204332,0.010911,840.9671,80.71011,868.827288,87.857248,0.252765,0.017708, 
2143,5107122,spec-55880-B8004_3_sp07-122.fits,97.43,141.95,5731.58,29.13,4.155,0.04,0.253,0.024,-11.07,4.13,43.327194,52.538582,4.4078325512039334e+17,11.387385,CaIIHK_obsid-005107122_spec-55880-B8004_3_sp07-122.png,6077.508531,30.680083,4689.847918,33.693809,1534.435397,67.162459,1230.654595,70.182703,0.256803,0.009087,0.201539,0.007132,1508.082466,85.831244,1207.599508,89.646772,0.252214,0.011576, 
2144,5107130,spec-55880-B8004_3_sp07-130.fits,56.39,90.2,6560.43,31.09,3.891,0.044,0.207,0.027,-6.13,4.17,44.559491,52.738872,4.411148265955063e+17,12.25727,CaIIHK_obsid-005107130_spec-55880-B8004_3_sp07-130.png,3753.145332,42.426358,3200.220731,38.252593,1137.248679,85.335423,971.056225,105.797105,0.303206,0.019706,0.237956,0.015465,1121.133944,108.890971,951.702498,135.634347,0.298105,0.025134, 
2145,5107169,spec-55880-B8004_3_sp07-169.fits,103.17,140.83,5464.6,31.88,4.587,0.044,-0.008,0.026,-24.77,4.61,42.581959,52.100364,4.407440850191259e+17,11.750657,CaIIHK_obsid-005107169_spec-55880-B8004_3_sp07-169.png,6884.851761,32.176066,5079.908293,35.305119,2042.091223,73.427993,1965.086572,79.690085,0.334915,0.009155,0.262841,0.007185,2023.239536,93.868955,1955.377025,101.852829,0.332528,0.011652, 
2146,5107201,spec-55880-B8004_3_sp07-201.fits,149.38,225.05,5622.15,26.28,4.602,0.035,0.09,0.019,6.42,4.35,43.612823,52.216037,4.407157038700224e+17,11.331118,CaIIHK_obsid-005107201_spec-55880-B8004_3_sp07-201.png,12489.641159,38.179077,9394.328995,41.380763,3596.681952,83.252587,3515.855149,90.446998,0.325011,0.005679,0.255069,0.004457,3566.922682,106.313086,3515.856245,115.552225,0.323651,0.007223, 
2147,5108004,spec-55880-B8004_3_sp08-004.fits,52.7,87.1,6676.54,25.21,4.195,0.036,-0.063,0.022,-7.63,3.4,42.698762,53.201824,4.5286984284774285e+17,12.841507,CaIIHK_obsid-005108004_spec-55880-B8004_3_sp08-004.png,2928.867833,25.968424,2503.202129,30.705707,728.667838,65.798989,782.254576,78.80181,0.278149,0.019011,0.218291,0.01492,712.470119,83.786922,771.979224,100.854152,0.273275,0.024222, 
2148,5108093,spec-55880-B8004_3_sp08-093.fits,52.49,98.37,6402.3,24.12,4.04,0.034,-0.129,0.021,-2.54,3.25,43.80212,53.882772,4.533345883671328e+17,12.124497,CaIIHK_obsid-005108093_spec-55880-B8004_3_sp08-093.png,2257.200744,21.800907,1948.824439,25.215588,485.813086,54.096646,480.278785,57.148273,0.229692,0.018798,0.180263,0.014752,482.232587,69.111044,476.804671,72.974976,0.228015,0.023964, 
2149,5108126,spec-55880-B8004_3_sp08-126.fits,58.36,113.27,6491.7,29.22,3.992,0.042,0.078,0.025,-12.94,3.91,43.335536,53.195824,4.5318876993868314e+17,12.307512,CaIIHK_obsid-005108126_spec-55880-B8004_3_sp08-126.png,2880.408432,25.031117,2360.690187,28.815314,760.950907,66.544143,688.599944,71.563578,0.276574,0.018754,0.217055,0.014718,754.121594,84.700863,682.405357,91.197468,0.274089,0.023831, 
2150,5108135,spec-55880-B8004_3_sp08-135.fits,55.35,90.77,6595.16,22.5,4.155,0.032,-0.302,0.019,6.82,3.02,43.179478,53.453709,4.532081488309938e+17,12.803117,CaIIHK_obsid-005108135_spec-55880-B8004_3_sp08-135.png,2732.879658,23.017787,2334.54738,27.041413,645.130772,60.978762,618.260003,65.481189,0.249316,0.017744,0.195663,0.013925,626.652735,77.888129,606.918672,83.774236,0.243432,0.022638, 
2151,5108150,spec-55880-B8004_3_sp08-150.fits,56.33,99.5,6529.36,27.81,3.989,0.04,0.018,0.024,-22.24,3.73,43.368638,53.388218,4.53204094381883e+17,12.533974,CaIIHK_obsid-005108150_spec-55880-B8004_3_sp08-150.png,2531.931722,22.923052,2168.953941,26.538691,660.176078,60.127701,658.875152,68.481051,0.280596,0.019499,0.220212,0.015303,648.128924,76.698445,663.8946,87.645411,0.279101,0.024863, 
2152,5108153,spec-55880-B8004_3_sp08-153.fits,84.94,141.36,6318.03,23.96,4.298,0.034,-0.331,0.02,-34.06,3.27,42.291277,53.388015,4.528881222285166e+17,12.255815,CaIIHK_obsid-005108153_spec-55880-B8004_3_sp08-153.png,4635.360927,24.122452,3923.405111,27.353157,1203.959149,60.003339,1185.848687,62.240376,0.279223,0.010171,0.219135,0.007982,1176.229395,76.443324,1171.965772,79.513913,0.274361,0.01294, 
2153,5108170,spec-55880-B8004_3_sp08-170.fits,65.91,118.92,6756.93,22.3,4.087,0.032,-0.248,0.019,-24.4,2.97,42.442618,53.537904,4.532647006613897e+17,12.45081,CaIIHK_obsid-005108170_spec-55880-B8004_3_sp08-170.png,3579.728342,24.705607,3109.728749,28.67905,951.307758,62.034461,877.72988,66.735878,0.273421,0.013708,0.214581,0.010758,930.116421,79.137923,858.541606,85.143207,0.267385,0.017443, 
2154,5108220,spec-55880-B8004_3_sp08-220.fits,107.71,156.66,6592.51,25.56,4.184,0.035,-0.197,0.02,8.59,3.75,42.358312,52.627279,4.527826721919232e+17,11.879964,CaIIHK_obsid-005108220_spec-55880-B8004_3_sp08-220.png,8416.139281,31.629232,7469.982231,35.818722,2087.942772,72.07724,2037.735037,77.093159,0.259703,0.006689,0.203815,0.00525,2047.281716,91.779974,2008.922251,98.392899,0.25533,0.008505, 
2155,5109008,spec-55880-B8004_3_sp09-008.fits,131.14,238.88,5926.09,27.53,3.939,0.037,-0.109,0.021,-36.98,4.34,43.125439,54.195491,4.53313560206902e+17,11.347632,CaIIHK_obsid-005109008_spec-55880-B8004_3_sp09-008.png,12268.310112,37.96168,10280.736419,41.475142,2280.81781,67.81358,1881.490828,75.304958,0.184589,0.004518,0.144866,0.003545,2234.181466,86.244714,1829.318203,96.006391,0.180207,0.005741, 
2156,5109054,spec-55880-B8004_3_sp09-054.fits,128.9,228.61,5691.72,31.82,4.539,0.043,0.042,0.024,9.33,4.99,42.936111,55.068241,4.536786710872383e+17,11.142716,CaIIHK_obsid-005109054_spec-55880-B8004_3_sp09-054.png,10619.761431,35.07302,8194.868768,37.582255,2913.665973,74.849924,2805.729059,79.943261,0.303987,0.00588,0.238569,0.004614,2893.076342,95.324942,2794.09352,102.108763,0.302274,0.00747, 
2157,5109160,spec-55880-B8004_3_sp09-160.fits,98.0,172.53,6544.92,21.32,4.052,0.03,-0.029,0.017,-44.69,3.03,42.274175,54.787107,4.5357700062216806e+17,11.484402,CaIIHK_obsid-005109160_spec-55880-B8004_3_sp09-160.png,7170.881524,30.665391,6116.504368,33.418975,1590.068514,62.637214,1332.838833,68.136014,0.219976,0.007006,0.172637,0.005498,1550.382537,80.038549,1299.47675,86.888111,0.214479,0.008921, 
2158,5110078,spec-55880-B8004_3_sp10-078.fits,62.5,79.87,6325.74,29.26,4.141,0.042,-0.487,0.025,-40.03,3.91,38.315978,53.431183,4.525153491287781e+17,12.580956,CaIIHK_obsid-005110078_spec-55880-B8004_3_sp10-078.png,3699.480436,22.259682,3176.859199,23.998292,948.043296,49.284615,914.355778,55.186917,0.270842,0.010837,0.212557,0.008505,933.657791,62.831157,898.657592,70.557976,0.266467,0.013798, 
2159,5110083,spec-55880-B8004_3_sp10-083.fits,70.35,89.82,6084.16,31.43,4.122,0.044,0.033,0.027,30.59,4.2,38.297499,53.306019,4.5250844712064346e+17,12.521931,CaIIHK_obsid-005110083_spec-55880-B8004_3_sp10-083.png,3529.27093,20.96104,2949.466201,22.279987,785.000724,44.567807,762.652713,47.408698,0.238882,0.010106,0.187475,0.007932,772.744816,56.841392,755.70013,60.568128,0.235917,0.012869, 
2160,5110167,spec-55880-B8004_3_sp10-167.fits,62.58,81.08,6595.07,29.85,4.117,0.042,-0.392,0.025,-58.25,3.99,39.268861,53.355678,4.5376398202095475e+17,12.782388,CaIIHK_obsid-005110167_spec-55880-B8004_3_sp10-167.png,3415.769584,20.670775,2953.186717,22.188161,924.387704,45.730213,888.821641,50.42042,0.284695,0.010773,0.223429,0.008455,909.514161,58.248142,874.815827,64.355476,0.280161,0.013694, 
2161,5110184,spec-55880-B8004_3_sp10-184.fits,101.11,130.67,6697.6,41.62,3.897,0.058,0.149,0.034,-22.12,5.98,37.953423,53.271891,4.5248731588085414e+17,11.646323,CaIIHK_obsid-005110184_spec-55880-B8004_3_sp10-184.png,8484.136987,32.499698,7102.222642,34.639941,2430.75049,71.845643,2210.18848,78.017829,0.297756,0.006865,0.233679,0.005388,2409.003687,91.564515,2178.73952,99.897848,0.294343,0.00874, 
2162,5112124,spec-55880-B8004_3_sp12-124.fits,115.49,155.25,5977.63,27.8,3.954,0.038,0.013,0.022,-26.01,4.18,44.507061,55.524346,4.596839287204842e+17,11.024561,CaIIHK_obsid-005112124_spec-55880-B8004_3_sp12-124.png,12095.375824,46.096358,10107.947444,51.172345,2694.409773,97.116771,2467.031673,100.251813,0.232463,0.006328,0.182437,0.004966,2658.269086,123.863902,2422.732629,127.955628,0.22884,0.008052, 
2163,5114065,spec-55880-B8004_3_sp14-065.fits,59.17,81.96,6392.17,28.86,4.119,0.041,-0.173,0.025,-34.12,3.86,38.75032,54.133344,4.5405989238671194e+17,12.861568,CaIIHK_obsid-005114065_spec-55880-B8004_3_sp14-065.png,3229.235235,23.009778,3000.505975,28.793961,675.256672,57.182825,722.515912,61.325317,0.224371,0.013525,0.176086,0.010614,657.908506,72.945648,723.094014,78.408325,0.221679,0.017241, 
