,indice_i,indice_j,sln_1,sln_2
1654,26,93,,
1655,26,95,,
1656,26,97,,
1657,26,99,,
1658,26,100,,
1659,26,108,,
1660,26,109,,
1661,26,111,,
1662,26,112,,
1663,26,129,,
1664,26,133,,
1665,26,134,,
1666,26,135,,
1667,26,136,,
1668,26,137,,
1669,26,138,,
1670,26,148,,
1671,26,149,,
1672,26,150,,
1673,26,151,,
1674,26,165,,
1675,26,166,,
1676,26,173,,
1677,26,174,,
1678,26,175,,
1679,26,176,,
1680,26,192,,
1681,26,193,,
1682,26,196,,
1683,26,199,,
1684,26,200,,
1685,26,203,,
1686,27,12,,
1687,27,19,,
1688,27,20,,
1689,27,28,,
1690,27,31,,
1691,27,32,,
1692,27,33,,
1693,27,34,,
1694,27,35,,
1695,27,37,,
1696,27,41,,
1697,27,42,,
1698,27,44,,
1699,27,50,,
1700,27,51,,
1701,27,52,,
1702,27,61,,
1703,27,62,,
1704,27,63,,
1705,27,65,,
1706,27,80,,
1707,27,81,,
1708,27,85,,
1709,27,86,,
1710,27,87,,
1711,27,88,,
1712,27,95,,
1713,27,96,,
1714,27,97,,
1715,27,98,,
1716,27,104,,
1717,27,107,,
1718,27,108,,
1719,27,109,,
1720,27,112,,
1721,27,113,,
1722,27,118,,
1723,27,120,,
1724,27,132,,
1725,27,133,,
1726,27,134,,
1727,27,135,,
1728,27,137,,
1729,27,139,,
1730,27,146,,
1731,27,147,,
1732,27,148,,
1733,27,149,,
1734,27,151,,
1735,27,153,,
1736,27,154,,
1737,27,157,,
1738,27,192,,
1739,27,193,,
1740,27,194,,
1741,27,199,,
1742,27,200,,
1743,27,201,,
1744,27,202,,
1745,27,203,,
1746,27,204,,
1747,28,0,,
1748,28,2,,
1749,28,3,,
1750,28,4,,
1751,28,5,,
1752,28,22,,
1753,28,27,,
1754,28,31,,
1755,28,33,,
1756,28,34,,
1757,28,41,,
1758,28,42,,
1759,28,44,,
1760,28,46,,
1761,28,50,,
1762,28,51,,
1763,28,52,,
1764,28,60,,
1765,28,61,,
1766,28,69,,
1767,28,81,,
1768,28,85,,
1769,28,86,,
1770,28,87,,
1771,28,89,,
1772,28,96,,
1773,28,103,,
1774,28,106,,
1775,28,107,,
1776,28,108,,
1777,28,109,,
1778,28,110,,
1779,28,112,,
1780,28,113,,
1781,28,119,,
1782,28,122,,
1783,28,123,,
1784,28,131,,
1785,28,132,,
1786,28,133,,
1787,28,134,,
1788,28,138,,
1789,28,139,,
1790,28,146,,
1791,28,147,,
1792,28,148,,
1793,28,152,,
1794,28,153,,
1795,28,154,,
1796,28,157,,
1797,28,158,,
1798,28,192,,
1799,28,193,,
1800,28,194,,
1801,28,195,,
1802,28,197,,
1803,28,198,,
1804,28,199,,
1805,28,200,,
1806,28,201,,
1807,28,202,,
1808,28,203,,
1809,28,204,,
1810,29,3,,
1811,29,4,,
1812,29,11,,
1813,29,23,,
1814,29,33,,
1815,29,34,,
1816,29,42,,
1817,29,43,,
1818,29,44,,
1819,29,45,,
1820,29,46,,
1821,29,47,,
1822,29,48,,
1823,29,51,,
1824,29,59,,
1825,29,60,,
1826,29,61,,
1827,29,64,,
1828,29,80,,
1829,29,81,,
1830,29,85,,
1831,29,86,,
1832,29,87,,
1833,29,93,,
1834,29,99,,
1835,29,117,,
1836,29,118,,
1837,29,131,,
1838,29,132,,
1839,29,133,,
1840,29,134,,
1841,29,135,,
1842,29,137,,
1843,29,138,,
1844,29,139,,
1845,29,145,,
1846,29,146,,
1847,29,151,,
1848,29,152,,
1849,29,153,,
1850,29,154,,
1851,29,155,,
1852,29,157,,
1853,29,162,,
1854,29,163,,
1855,29,170,,
1856,29,171,,
1857,29,172,,
1858,29,173,,
1859,29,174,,
1860,29,196,,
1861,29,197,,
1862,29,198,,
1863,29,199,,
1864,29,200,,
1865,29,201,,
1866,29,202,,
1867,29,203,,
1868,30,5,,
1869,30,7,,
1870,30,12,,
1871,30,14,,
1872,30,37,,
1873,30,42,,
1874,30,43,,
1875,30,44,,
1876,30,47,,
1877,30,53,,
1878,30,54,,
1879,30,55,,
1880,30,56,,
1881,30,57,,
1882,30,58,,
1883,30,69,,
1884,30,73,,
1885,30,76,,
1886,30,77,,
1887,30,81,,
1888,30,87,,
1889,30,91,,
1890,30,92,,
1891,30,93,,
1892,30,99,,
1893,30,100,,
1894,30,113,,
1895,30,117,,
1896,30,131,,
1897,30,132,,
1898,30,133,,
1899,30,136,,
1900,30,137,,
1901,30,138,,
1902,30,140,,
1903,30,141,,
1904,30,143,,
1905,30,145,,
1906,30,146,,
1907,30,154,,
1908,30,155,,
1909,30,158,,
1910,30,169,,
1911,30,170,,
1912,30,171,,
1913,30,172,,
1914,30,173,,
1915,30,174,,
1916,30,177,,
1917,30,178,,
1918,30,193,,
1919,30,196,,
1920,30,197,,
1921,30,198,,
1922,30,199,,
1923,30,200,,
1924,30,201,,
1925,30,202,,
1926,30,203,,
1927,30,204,,
1928,31,3,,
1929,31,5,,
1930,31,6,,
1931,31,7,,
1932,31,8,,
1933,31,9,,
1934,31,13,,
1935,31,28,,
1936,31,29,,
1937,31,35,,
1938,31,36,,
1939,31,38,,
1940,31,41,,
1941,31,43,,
1942,31,45,,
1943,31,53,,
1944,31,55,,
1945,31,56,,
1946,31,57,,
1947,31,58,,
1948,31,65,,
1949,31,72,,
1950,31,73,,
1951,31,74,,
1952,31,75,,
1953,31,76,,
1954,31,77,,
1955,31,78,,
1956,31,79,,
1957,31,81,,
1958,31,82,,
1959,31,91,,
1960,31,95,,
1961,31,102,,
1962,31,110,,
1963,31,122,,
1964,31,132,,
1965,31,137,,
1966,31,138,,
1967,31,144,,
1968,31,145,,
1969,31,149,,
1970,31,153,,
1971,31,154,,
1972,31,155,,
1973,31,156,,
1974,31,167,,
1975,31,169,,
1976,31,170,,
1977,31,171,,
1978,31,172,,
1979,31,173,,
1980,31,174,,
1981,31,176,,
1982,31,177,,
1983,31,179,,
1984,31,180,,
1985,31,181,,
1986,31,186,,
1987,31,189,,
1988,31,193,,
1989,31,195,,
1990,31,198,,
1991,31,199,,
1992,31,201,,
1993,31,202,,
1994,31,203,,
1995,31,204,,
1996,32,5,,
1997,32,6,,
1998,32,7,,
1999,32,8,,
2000,32,9,,
2001,32,11,,
2002,32,28,,
2003,32,29,,
2004,32,35,,
2005,32,36,,
2006,32,37,,
2007,32,38,,
2008,32,41,,
2009,32,43,,
2010,32,51,,
2011,32,55,,
2012,32,56,,
2013,32,57,,
2014,32,58,,
2015,32,66,,
2016,32,72,,
2017,32,73,,
2018,32,74,,
2019,32,75,,
2020,32,76,,
2021,32,77,,
2022,32,78,,
2023,32,79,,
2024,32,91,,
2025,32,92,,
2026,32,93,,
2027,32,94,,
2028,32,95,,
2029,32,96,,
2030,32,106,,
2031,32,110,,
2032,32,112,,
2033,32,118,,
2034,32,122,,
2035,32,127,,
2036,32,136,,
2037,32,138,,
2038,32,139,,
2039,32,140,,
2040,32,141,,
2041,32,144,,
2042,32,145,,
2043,32,148,,
2044,32,154,,
2045,32,155,,
2046,32,156,,
2047,32,157,,
2048,32,168,,
2049,32,173,,
2050,32,175,,
2051,32,176,,
2052,32,177,,
2053,32,179,,
2054,32,184,,
2055,32,191,,
2056,32,192,,
2057,32,193,,
2058,32,194,,
2059,32,195,,
2060,32,196,,
2061,32,197,,
2062,32,198,,
2063,32,200,,
2064,32,201,,
2065,32,203,,
2066,32,204,,
2067,33,3,,
2068,33,4,,
2069,33,5,,
2070,33,6,,
2071,33,10,,
2072,33,16,,
2073,33,18,,
2074,33,19,,
2075,33,23,,
2076,33,29,,
2077,33,35,,
2078,33,36,,
2079,33,37,,
2080,33,39,,
2081,33,41,,
2082,33,42,,
2083,33,44,,
2084,33,54,,
2085,33,55,,
2086,33,72,,
2087,33,73,,
2088,33,74,,
2089,33,75,,
2090,33,77,,
2091,33,78,,
2092,33,91,,
2093,33,92,,
2094,33,93,,
2095,33,94,,
2096,33,96,,
2097,33,98,,
2098,33,122,,
2099,33,123,,
2100,33,127,,
2101,33,128,,
2102,33,137,,
2103,33,138,,
2104,33,139,,
2105,33,140,,
2106,33,141,,
2107,33,142,,
2108,33,144,,
2109,33,155,,
2110,33,156,,
2111,33,157,,
2112,33,158,,
2113,33,159,,
2114,33,161,,
2115,33,171,,
2116,33,177,,
2117,33,185,,
2118,33,191,,
2119,33,192,,
2120,33,201,,
2121,33,202,,
2122,33,203,,
2123,34,4,,
2124,34,5,,
2125,34,15,,
2126,34,16,,
2127,34,17,,
2128,34,18,,
2129,34,24,,
2130,34,31,,
2131,34,33,,
2132,34,36,,
2133,34,38,,
2134,34,39,,
2135,34,44,,
2136,34,52,,
2137,34,53,,
2138,34,55,,
2139,34,56,,
2140,34,57,,
2141,34,63,,
2142,34,66,,
2143,34,72,,
2144,34,73,,
2145,34,74,,
2146,34,75,,
2147,34,91,,
2148,34,92,,
2149,34,93,,
2150,34,95,,
2151,34,97,,
2152,34,100,,
2153,34,110,,
2154,34,122,,
2155,34,127,,
2156,34,128,,
2157,34,131,,
2158,34,133,,
2159,34,134,,
2160,34,137,,
2161,34,138,,
2162,34,139,,
2163,34,140,,
2164,34,141,,
2165,34,142,,
2166,34,157,,
2167,34,158,,
2168,34,159,,
2169,34,160,,
2170,34,161,,
2171,34,163,,
2172,34,164,,
2173,34,168,,
2174,34,170,,
2175,34,172,,
2176,34,189,,
2177,34,190,,
2178,34,191,,
2179,34,192,,
2180,34,196,,
2181,34,198,,
2182,34,199,,
2183,34,200,,
2184,34,202,,
2185,34,203,,
2186,35,11,,
2187,35,13,,
2188,35,14,,
2189,35,15,,
2190,35,17,,
2191,35,18,,
2192,35,28,,
2193,35,41,,
2194,35,42,,
2195,35,43,,
2196,35,44,,
2197,35,51,,
2198,35,54,,
2199,35,55,,
2200,35,58,,
2201,35,71,,
2202,35,72,,
2203,35,77,,
2204,35,81,,
2205,35,82,,
2206,35,91,,
2207,35,93,,
2208,35,94,,
2209,35,95,,
2210,35,127,,
2211,35,134,,
2212,35,135,,
2213,35,137,,
2214,35,169,,
2215,35,170,,
2216,35,171,,
2217,35,179,,
2218,35,182,,
2219,35,183,,
2220,35,184,,
2221,35,185,,
2222,35,189,,
2223,35,190,,
2224,35,191,,
2225,35,201,,
2226,35,202,,
2227,35,203,,
2228,36,3,,
2229,36,4,,
2230,36,6,,
2231,36,7,,
2232,36,8,,
2233,36,9,,
2234,36,10,,
2235,36,11,,
2236,36,12,,
2237,36,13,,
2238,36,14,,
2239,36,16,,
2240,36,21,,
2241,36,26,,
2242,36,42,,
2243,36,43,,
2244,36,56,,
2245,36,59,,
2246,36,63,,
2247,36,64,,
2248,36,65,,
2249,36,71,,
2250,36,72,,
2251,36,75,,
2252,36,78,,
2253,36,82,,
2254,36,96,,
2255,36,114,,
2256,36,115,,
2257,36,116,,
2258,36,129,,
2259,36,132,,
2260,36,133,,
2261,36,134,,
2262,36,135,,
2263,36,136,,
2264,36,164,,
2265,36,165,,
2266,36,169,,
2267,36,170,,
2268,36,174,,
2269,36,175,,
2270,36,177,,
2271,36,178,,
2272,36,179,,
2273,36,180,,
2274,36,183,,
2275,36,189,,
2276,36,192,,
2277,36,193,,
2278,36,194,,
2279,36,201,,
2280,36,202,,
2281,37,10,,
2282,37,11,,
2283,37,12,,
2284,37,13,,
2285,37,14,,
2286,37,18,,
2287,37,19,,
2288,37,20,,
2289,37,21,,
2290,37,24,,
2291,37,26,,
2292,37,42,,
2293,37,43,,
2294,37,44,,
2295,37,52,,
2296,37,58,,
2297,37,61,,
2298,37,62,,
2299,37,63,,
2300,37,64,,
2301,37,65,,
2302,37,66,,
2303,37,69,,
2304,37,70,,
2305,37,71,,
2306,37,72,,
2307,37,81,,
2308,37,82,,
2309,37,83,,
2310,37,88,,
2311,37,92,,
2312,37,93,,
2313,37,95,,
2314,37,96,,
2315,37,98,,
2316,37,109,,
2317,37,110,,
2318,37,111,,
2319,37,114,,
2320,37,116,,
2321,37,130,,
2322,37,133,,
2323,37,142,,
2324,37,158,,
2325,37,164,,
2326,37,168,,
2327,37,169,,
2328,37,173,,
2329,37,174,,
2330,37,175,,
2331,37,176,,
2332,37,177,,
2333,37,179,,
2334,37,180,,
2335,37,181,,
2336,37,182,,
2337,37,183,,
2338,37,184,,
2339,37,185,,
2340,37,188,,
2341,37,190,,
2342,37,191,,
2343,37,201,,
2344,37,202,,
2345,38,2,,
2346,38,9,,
2347,38,11,,
2348,38,12,,
2349,38,13,,
2350,38,14,,
2351,38,19,,
2352,38,20,,
2353,38,21,,
2354,38,23,,
2355,38,24,,
2356,38,39,,
2357,38,43,,
2358,38,44,,
2359,38,45,,
2360,38,49,,
2361,38,52,,
2362,38,53,,
2363,38,60,,
2364,38,61,,
2365,38,64,,
2366,38,65,,
2367,38,66,,
2368,38,67,,
2369,38,68,,
2370,38,70,,
2371,38,72,,
2372,38,73,,
2373,38,74,,
2374,38,82,,
2375,38,83,,
2376,38,88,,
2377,38,94,,
2378,38,97,,
2379,38,119,,
2380,38,135,,
2381,38,140,,
2382,38,149,,
2383,38,158,,
2384,38,169,,
2385,38,173,,
2386,38,174,,
2387,38,175,,
2388,38,176,,
2389,38,177,,
2390,38,178,,
2391,38,179,,
2392,38,181,,
2393,38,182,,
2394,38,183,,
2395,38,184,,
2396,38,185,,
2397,38,189,,
2398,38,190,,
2399,38,191,,
2400,38,192,,
2401,38,193,,
2402,38,201,,
2403,39,3,,
2404,39,9,,
2405,39,12,,
2406,39,13,,
2407,39,14,,
2408,39,15,,
2409,39,22,,
2410,39,23,,
2411,39,26,,
2412,39,28,,
2413,39,29,,
2414,39,30,,
2415,39,32,,
2416,39,42,,
2417,39,44,,
2418,39,54,,
2419,39,55,,
2420,39,56,,
2421,39,61,,
2422,39,68,,
2423,39,72,,
2424,39,73,,
2425,39,74,,
2426,39,77,,
2427,39,82,,
2428,39,83,,
2429,39,84,,
2430,39,85,,
2431,39,89,,
2432,39,90,,
2433,39,93,,
2434,39,94,,
2435,39,102,,
2436,39,107,,
2437,39,125,,
2438,39,134,,
2439,39,147,,
2440,39,156,,
2441,39,162,,
2442,39,163,,
2443,39,164,,
2444,39,165,,
2445,39,167,,
2446,39,168,,
2447,39,169,,
2448,39,172,,
2449,39,173,,
2450,39,174,,
2451,39,176,,
2452,39,177,,
2453,39,178,,
2454,39,182,,
2455,39,183,,
2456,39,184,,
2457,39,185,,
2458,39,186,,
2459,39,189,,
2460,39,191,,
2461,39,195,,
2462,39,200,,
2463,39,201,,
2464,40,2,,
2465,40,3,,
2466,40,6,,
2467,40,7,,
2468,40,9,,
2469,40,13,,
2470,40,14,,
2471,40,21,,
2472,40,22,,
2473,40,23,,
2474,40,25,,
2475,40,26,,
2476,40,27,,
2477,40,28,,
2478,40,29,,
2479,40,30,,
2480,40,36,,
2481,40,44,,
2482,40,45,,
2483,40,52,,
2484,40,55,,
2485,40,56,,
2486,40,57,,
2487,40,58,,
2488,40,60,,
2489,40,68,,
2490,40,71,,
2491,40,72,,
2492,40,73,,
2493,40,74,,
2494,40,76,,
2495,40,77,,
2496,40,78,,
2497,40,79,,
2498,40,83,,
2499,40,84,,
2500,40,85,,
2501,40,89,,
2502,40,90,,
2503,40,91,,
2504,40,92,,
2505,40,93,,
2506,40,94,,
2507,40,95,,
2508,40,102,,
2509,40,111,,
2510,40,113,,
2511,40,114,,
2512,40,115,,
2513,40,116,,
2514,40,117,,
2515,40,121,,
2516,40,122,,
2517,40,124,,
2518,40,129,,
2519,40,130,,
2520,40,132,,
2521,40,133,,
2522,40,134,,
2523,40,136,,
2524,40,137,,
2525,40,141,,
2526,40,161,,
2527,40,162,,
2528,40,163,,
2529,40,164,,
2530,40,165,,
2531,40,166,,
2532,40,167,,
2533,40,168,,
2534,40,169,,
2535,40,170,,
2536,40,174,,
2537,40,176,,
2538,40,184,,
2539,40,185,,
2540,40,186,,
2541,40,187,,
2542,40,189,,
2543,40,193,,
2544,40,200,,
2545,40,201,,
2546,40,202,,
2547,41,2,,
2548,41,3,,
2549,41,4,,
2550,41,7,,
2551,41,8,,
2552,41,10,,
2553,41,11,,
2554,41,12,,
2555,41,13,,
2556,41,14,,
2557,41,15,,
2558,41,17,,
2559,41,21,,
2560,41,22,,
2561,41,26,,
2562,41,27,,
2563,41,29,,
2564,41,38,,
2565,41,44,,
2566,41,45,,
2567,41,48,,
2568,41,50,,
2569,41,53,,
2570,41,56,,
2571,41,57,,
2572,41,58,,
2573,41,59,,
2574,41,69,,
2575,41,72,,
2576,41,73,,
2577,41,76,,
2578,41,77,,
2579,41,78,,
2580,41,79,,
2581,41,80,,
2582,41,83,,
2583,41,84,,
2584,41,85,,
2585,41,88,,
2586,41,89,,
2587,41,90,,
2588,41,91,,
2589,41,92,,
2590,41,93,,
2591,41,94,,
2592,41,95,,
2593,41,98,,
2594,41,111,,
2595,41,112,,
2596,41,114,,
2597,41,115,,
2598,41,116,,
2599,41,120,,
2600,41,121,,
2601,41,123,,
2602,41,131,,
2603,41,132,,
2604,41,133,,
2605,41,134,,
2606,41,135,,
2607,41,154,,
2608,41,162,,
2609,41,165,,
2610,41,166,,
2611,41,167,,
2612,41,169,,
2613,41,170,,
2614,41,171,,
2615,41,172,,
2616,41,173,,
2617,41,185,,
2618,41,186,,
2619,41,187,,
2620,41,201,,
2621,41,202,,
2622,41,203,,
2623,42,2,,
2624,42,3,,
2625,42,4,,
2626,42,5,,
2627,42,9,,
2628,42,10,,
2629,42,11,,
2630,42,12,,
2631,42,13,,
2632,42,14,,
2633,42,19,,
2634,42,21,,
2635,42,26,,
2636,42,27,,
2637,42,37,,
2638,42,39,,
2639,42,40,,
2640,42,45,,
2641,42,47,,
2642,42,48,,
2643,42,49,,
2644,42,50,,
2645,42,53,,
2646,42,54,,
2647,42,55,,
2648,42,57,,
2649,42,58,,
2650,42,59,,
2651,42,60,,
2652,42,69,,
2653,42,70,,
2654,42,73,,
2655,42,74,,
2656,42,77,,
2657,42,78,,
2658,42,79,,
2659,42,80,,
2660,42,81,,
2661,42,88,,
2662,42,89,,
2663,42,90,,
2664,42,91,,
2665,42,92,,
2666,42,93,,
2667,42,94,,
2668,42,95,,
2669,42,96,,
2670,42,100,,
2671,42,112,,
2672,42,114,,
2673,42,115,,
2674,42,116,,
2675,42,117,,
2676,42,119,,
2677,42,120,,
2678,42,121,,
2679,42,123,,
2680,42,130,,
2681,42,131,,
2682,42,132,,
2683,42,133,,
2684,42,136,,
2685,42,152,,
2686,42,153,,
2687,42,154,,
2688,42,155,,
2689,42,157,,
2690,42,162,,
2691,42,163,,
2692,42,164,,
2693,42,169,,
2694,42,174,,
2695,42,183,,
2696,42,186,,
2697,42,187,,
2698,42,201,,
2699,42,202,,
2700,42,203,,
2701,43,2,,
2702,43,3,,
2703,43,4,,
2704,43,5,,
2705,43,6,,
2706,43,17,,
2707,43,25,,
2708,43,39,,
2709,43,40,,
2710,43,42,,
2711,43,51,,
2712,43,52,,
2713,43,53,,
2714,43,54,,
2715,43,55,,
2716,43,56,,
2717,43,59,,
2718,43,60,,
2719,43,61,,
2720,43,69,,
2721,43,70,,
2722,43,74,,
2723,43,77,,
2724,43,78,,
2725,43,79,,
2726,43,80,,
2727,43,81,,
2728,43,82,,
2729,43,88,,
2730,43,92,,
2731,43,93,,
2732,43,94,,
2733,43,95,,
2734,43,97,,
2735,43,99,,
2736,43,100,,
2737,43,101,,
2738,43,111,,
2739,43,115,,
2740,43,116,,
2741,43,117,,
2742,43,119,,
2743,43,120,,
2744,43,121,,
2745,43,122,,
2746,43,129,,
2747,43,135,,
2748,43,136,,
2749,43,137,,
2750,43,138,,
2751,43,140,,
2752,43,148,,
2753,43,154,,
2754,43,156,,
2755,43,164,,
2756,43,173,,
2757,43,174,,
2758,43,202,,
2759,44,5,,
2760,44,6,,
2761,44,13,,
2762,44,14,,
2763,44,17,,
2764,44,27,,
2765,44,40,,
2766,44,49,,
2767,44,53,,
2768,44,54,,
2769,44,55,,
2770,44,57,,
2771,44,58,,
2772,44,61,,
2773,44,62,,
2774,44,69,,
2775,44,70,,
2776,44,75,,
2777,44,77,,
2778,44,78,,
2779,44,91,,
2780,44,95,,
2781,44,96,,
2782,44,97,,
2783,44,98,,
2784,44,99,,
2785,44,100,,
2786,44,111,,
2787,44,114,,
2788,44,115,,
2789,44,116,,
2790,44,117,,
2791,44,118,,
2792,44,119,,
2793,44,120,,
2794,44,121,,
2795,44,124,,
2796,44,143,,
2797,44,149,,
2798,44,153,,
2799,44,159,,
2800,44,160,,
2801,44,161,,
2802,44,169,,
2803,44,174,,
2804,44,182,,
2805,44,185,,
2806,44,186,,
2807,44,187,,
2808,44,188,,
2809,44,196,,
2810,44,199,,
2811,45,0,,
2812,45,1,,
2813,45,5,,
2814,45,6,,
2815,45,17,,
2816,45,20,,
2817,45,24,,
2818,45,25,,
2819,45,47,,
2820,45,48,,
2821,45,52,,
2822,45,53,,
2823,45,54,,
2824,45,55,,
2825,45,56,,
2826,45,62,,
2827,45,63,,
2828,45,64,,
2829,45,65,,
2830,45,71,,
2831,45,75,,
2832,45,78,,
2833,45,80,,
2834,45,95,,
2835,45,96,,
2836,45,97,,
2837,45,98,,
2838,45,99,,
2839,45,100,,
2840,45,113,,
2841,45,114,,
2842,45,115,,
2843,45,116,,
2844,45,118,,
2845,45,119,,
2846,45,120,,
2847,45,123,,
2848,45,124,,
2849,45,125,,
2850,45,128,,
2851,45,137,,
2852,45,144,,
2853,45,146,,
2854,45,150,,
2855,45,161,,
2856,45,166,,
2857,45,167,,
2858,45,168,,
2859,45,184,,
2860,45,185,,
2861,45,186,,
2862,45,187,,
2863,45,189,,
2864,46,0,,
2865,46,1,,
2866,46,4,,
2867,46,5,,
2868,46,6,,
2869,46,16,,
2870,46,17,,
2871,46,18,,
2872,46,20,,
2873,46,28,,
2874,46,46,,
2875,46,47,,
2876,46,48,,
2877,46,52,,
2878,46,53,,
2879,46,54,,
2880,46,55,,
2881,46,56,,
2882,46,57,,
2883,46,63,,
2884,46,64,,
2885,46,65,,
2886,46,69,,
2887,46,70,,
2888,46,79,,
2889,46,90,,
2890,46,91,,
2891,46,95,,
2892,46,99,,
2893,46,113,,
2894,46,114,,
2895,46,115,,
2896,46,116,,
2897,46,117,,
2898,46,122,,
2899,46,123,,
2900,46,124,,
2901,46,125,,
2902,46,126,,
2903,46,136,,
2904,46,139,,
2905,46,149,,
2906,46,158,,
2907,46,159,,
2908,46,160,,
2909,46,162,,
2910,46,164,,
2911,46,167,,
2912,46,183,,
2913,46,185,,
2914,46,189,,
2915,46,203,,
2916,46,204,,
2917,47,1,,
2918,47,2,,
2919,47,4,,
2920,47,15,,
2921,47,16,,
2922,47,18,,
2923,47,19,,
2924,47,24,,
2925,47,25,,
2926,47,26,,
2927,47,27,,
2928,47,28,,
2929,47,50,,
2930,47,51,,
2931,47,52,,
2932,47,53,,
2933,47,54,,
2934,47,55,,
2935,47,65,,
2936,47,66,,
2937,47,67,,
2938,47,70,,
2939,47,82,,
2940,47,89,,
2941,47,90,,
2942,47,92,,
2943,47,94,,
2944,47,100,,
2945,47,112,,
2946,47,113,,
2947,47,114,,
2948,47,115,,
2949,47,116,,
2950,47,119,,
2951,47,120,,
2952,47,121,,
2953,47,122,,
2954,47,123,,
2955,47,124,,
2956,47,125,,
2957,47,126,,
2958,47,135,,
2959,47,139,,
2960,47,157,,
2961,47,158,,
2962,47,159,,
2963,47,164,,
2964,47,165,,
2965,47,177,,
2966,47,181,,
2967,47,182,,
2968,47,183,,
2969,47,184,,
2970,47,187,,
2971,47,188,,
2972,47,189,,
2973,47,190,,
2974,47,202,,
2975,47,204,,
2976,48,0,,
2977,48,1,,
2978,48,2,,
2979,48,3,,
2980,48,16,,
2981,48,21,,
2982,48,27,,
2983,48,28,,
2984,48,29,,
2985,48,33,,
2986,48,36,,
2987,48,37,,
2988,48,40,,
2989,48,48,,
2990,48,49,,
2991,48,50,,
2992,48,52,,
2993,48,53,,
2994,48,61,,
2995,48,64,,
2996,48,66,,
2997,48,67,,
2998,48,70,,
2999,48,83,,
3000,48,84,,
3001,48,90,,
3002,48,91,,
3003,48,92,,
3004,48,102,,
3005,48,109,,
3006,48,110,,
3007,48,115,,
3008,48,119,,
3009,48,120,,
3010,48,121,,
3011,48,122,,
3012,48,124,,
3013,48,125,,
3014,48,126,,
3015,48,127,,
3016,48,139,,
3017,48,140,,
3018,48,145,,
3019,48,157,,
3020,48,158,,
3021,48,159,,
3022,48,164,,
3023,48,165,,
3024,48,182,,
3025,48,183,,
3026,48,185,,
3027,48,186,,
3028,48,187,,
3029,48,188,,
3030,48,190,,
3031,48,192,,
3032,48,193,,
3033,48,202,,
3034,49,2,,
3035,49,3,,
3036,49,8,,
3037,49,9,,
3038,49,14,,
3039,49,17,,
3040,49,23,,
3041,49,24,,
3042,49,25,,
3043,49,30,,
3044,49,33,,
3045,49,34,,
3046,49,36,,
3047,49,37,,
3048,49,47,,
3049,49,48,,
3050,49,49,,
3051,49,50,,
3052,49,51,,
3053,49,53,,
3054,49,54,,
3055,49,56,,
3056,49,63,,
3057,49,64,,
3058,49,65,,
3059,49,66,,
3060,49,74,,
3061,49,81,,
3062,49,82,,
3063,49,83,,
3064,49,84,,
3065,49,90,,
3066,49,91,,
3067,49,92,,
3068,49,93,,
3069,49,99,,
3070,49,101,,
3071,49,102,,
3072,49,103,,
3073,49,109,,
3074,49,111,,
3075,49,112,,
3076,49,118,,
3077,49,120,,
3078,49,121,,
3079,49,122,,
3080,49,125,,
3081,49,126,,
3082,49,127,,
3083,49,134,,
3084,49,143,,
3085,49,144,,
3086,49,148,,
3087,49,150,,
3088,49,155,,
3089,49,156,,
3090,49,157,,
3091,49,158,,
3092,49,168,,
3093,49,170,,
3094,49,171,,
3095,49,172,,
3096,49,185,,
3097,49,186,,
3098,49,187,,
3099,49,188,,
3100,50,0,,
3101,50,1,,
3102,50,2,,
3103,50,3,,
3104,50,4,,
3105,50,15,,
3106,50,21,,
3107,50,22,,
3108,50,24,,
3109,50,29,,
3110,50,37,,
3111,50,38,,
3112,50,41,,
3113,50,43,,
3114,50,45,,
3115,50,46,,
3116,50,47,,
3117,50,48,,
3118,50,49,,
3119,50,50,,
3120,50,51,,
3121,50,52,,
3122,50,53,,
3123,50,54,,
3124,50,56,,
3125,50,57,,
3126,50,66,,
3127,50,70,,
3128,50,71,,
3129,50,82,,
3130,50,84,,
3131,50,85,,
3132,50,91,,
3133,50,92,,
3134,50,98,,
3135,50,101,,
3136,50,102,,
3137,50,103,,
3138,50,105,,
3139,50,106,,
3140,50,111,,
3141,50,112,,
3142,50,119,,
3143,50,121,,
3144,50,126,,
3145,50,127,,
3146,50,128,,
3147,50,133,,
3148,50,140,,
3149,50,155,,
3150,50,156,,
3151,50,157,,
3152,50,158,,
3153,50,159,,
3154,50,160,,
3155,50,170,,
3156,50,171,,
3157,50,172,,
3158,50,178,,
3159,50,180,,
3160,50,189,,
3161,50,191,,
3162,50,199,,
3163,51,0,,
3164,51,1,,
3165,51,3,,
3166,51,11,,
3167,51,13,,
3168,51,14,,
3169,51,18,,
3170,51,37,,
3171,51,42,,
3172,51,46,,
3173,51,47,,
3174,51,48,,
3175,51,49,,
3176,51,50,,
3177,51,51,,
3178,51,52,,
3179,51,54,,
3180,51,55,,
3181,51,71,,
3182,51,72,,
3183,51,78,,
3184,51,81,,
3185,51,82,,
3186,51,83,,
3187,51,84,,
3188,51,86,,
3189,51,89,,
3190,51,94,,
3191,51,104,,
3192,51,105,,
3193,51,110,,
3194,51,113,,
3195,51,117,,
3196,51,120,,
3197,51,128,,
3198,51,132,,
3199,51,133,,
3200,51,140,,
3201,51,141,,
3202,51,150,,
3203,51,151,,
3204,51,155,,
3205,51,160,,
3206,51,165,,
